,biosample,sample,...1,dataset,bioproject,sample_description,geo_loc_name,loc_description,lat,lon,is_water,environment,biome,biome_details,biome_type,to_be_considered,PROK.MAGs,temp,depth_str,log_depth,date,bioproject_longnames,bioproject_shortnames,references,depth,depth_original,date_original,year,month,day,min_filtersize_uM,max_filtersize_uM,study_id,instrument_model,within_MLD,analysis_type,distance_to_coast,MLD,ocean_mask,V1,PROK-MAGs,reference,depth_layer,size fraction,size_fraction,marine_region,library_strategy,library_source,library_selection,read_count,base_count
11423,SAMN19118250,CAST23-1_SAMN19118250,2073.0,CAST23-1,PRJNA729490,not specified,not specified,42.29935 S 72.493 W,-42.2994,-72.493,1.0,Ocean - Water,Ocean - Water,fjord,Ocean - Water,1,28.0,,,,2017-12-18 NA,"Microbial Ecology of the Comau Fjord, Northern Patagonia (42 S)",others,Eduardo Castro-Nallar (mail),missing,,2017-12-18,2017.0,12.0,18.0,,,Castro-Nallar_2023_Patagonia_fjords,Illumina HiSeq 3000,,not_included,6.66688232650562,,0.0,,,,,,,South Pacific Ocean,WGS,METAGENOMIC,size fractionation,20179495,4076257990
11424,SAMN19118251,CAST23-1_SAMN19118251,2074.0,CAST23-1,PRJNA729490,not specified,not specified,42.26195 S 72.43245 W,-42.262,-72.4325,1.0,Ocean - Water,Ocean - Water,fjord,Ocean - Water,1,18.0,,,,2017-12-18 NA,"Microbial Ecology of the Comau Fjord, Northern Patagonia (42 S)",others,Eduardo Castro-Nallar (mail),missing,,2017-12-18,2017.0,12.0,18.0,,,Castro-Nallar_2023_Patagonia_fjords,Illumina HiSeq 3000,,not_included,6.56924425780127,,0.0,,,,,,,South Pacific Ocean,WGS,METAGENOMIC,size fractionation,12114902,2447210204
11425,SAMN19118252,CAST23-1_SAMN19118252,2075.0,CAST23-1,PRJNA729490,not specified,not specified,42.26195 S 72.43245 W,-42.262,-72.4325,1.0,Ocean - Water,Ocean - Water,fjord,Ocean - Water,1,24.0,,,,2017-12-18 NA,"Microbial Ecology of the Comau Fjord, Northern Patagonia (42 S)",others,Eduardo Castro-Nallar (mail),missing,,2017-12-18,2017.0,12.0,18.0,,,Castro-Nallar_2023_Patagonia_fjords,Illumina HiSeq 3000,,not_included,6.56924425780127,,0.0,,,,,,,South Pacific Ocean,WGS,METAGENOMIC,size fractionation,20799258,4201450116
11426,SAMN19118253,CAST23-1_SAMN19118253,2076.0,CAST23-1,PRJNA729490,not specified,not specified,42.20583 S 72.54705 W,-42.2058,-72.5471,1.0,Ocean - Water,Ocean - Water,fjord,Ocean - Water,1,23.0,,,,2017-12-10 NA,"Microbial Ecology of the Comau Fjord, Northern Patagonia (42 S)",others,Eduardo Castro-Nallar (mail),missing,,2017-12-10,2017.0,12.0,10.0,,,Castro-Nallar_2023_Patagonia_fjords,Illumina HiSeq 3000,,not_included,5.56280561864512,,0.0,,,,,,,South Pacific Ocean,WGS,METAGENOMIC,size fractionation,16116662,3255565724
11427,SAMN19118254,CAST23-1_SAMN19118254,2077.0,CAST23-1,PRJNA729490,not specified,not specified,42.20583 S 72.54705 W,-42.2058,-72.5471,1.0,Ocean - Water,Ocean - Water,fjord,Ocean - Water,1,11.0,,,,2017-12-10 NA,"Microbial Ecology of the Comau Fjord, Northern Patagonia (42 S)",others,Eduardo Castro-Nallar (mail),missing,,2017-12-10,2017.0,12.0,10.0,,,Castro-Nallar_2023_Patagonia_fjords,Illumina HiSeq 3000,,not_included,5.56280561864512,,0.0,,,,,,,South Pacific Ocean,WGS,METAGENOMIC,size fractionation,16546872,3342468144
11428,SAMN19118255,CAST23-1_SAMN19118255,2078.0,CAST23-1,PRJNA729490,not specified,not specified,42.20202 S 72.49854 W,-42.202,-72.4985,1.0,Ocean - Water,Ocean - Water,fjord,Ocean - Water,1,11.0,,,,2017-12-10 NA,"Microbial Ecology of the Comau Fjord, Northern Patagonia (42 S)",others,Eduardo Castro-Nallar (mail),missing,,2017-12-10,2017.0,12.0,10.0,,,Castro-Nallar_2023_Patagonia_fjords,Illumina HiSeq 3000,,not_included,3.20773619329703,,0.0,,,,,,,South Pacific Ocean,WGS,METAGENOMIC,size fractionation,9195470,1857484940
11429,SAMN19118256,CAST23-1_SAMN19118256,2079.0,CAST23-1,PRJNA729490,not specified,not specified,42.20202 S 72.49854 W,-42.202,-72.4985,1.0,Ocean - Water,Ocean - Water,fjord,Ocean - Water,1,20.0,,,,2017-12-10 NA,"Microbial Ecology of the Comau Fjord, Northern Patagonia (42 S)",others,Eduardo Castro-Nallar (mail),missing,,2017-12-10,2017.0,12.0,10.0,,,Castro-Nallar_2023_Patagonia_fjords,Illumina HiSeq 3000,,not_included,3.20773619329703,,0.0,,,,,,,South Pacific Ocean,WGS,METAGENOMIC,size fractionation,20761167,4193755734
11430,SAMN19118257,CAST23-1_SAMN19118257,2080.0,CAST23-1,PRJNA729490,not specified,not specified,42.17998 S 72.45506 W,-42.18,-72.4551,1.0,Ocean - Water,Ocean - Water,fjord,Ocean - Water,1,30.0,,,,2017-12-10 NA,"Microbial Ecology of the Comau Fjord, Northern Patagonia (42 S)",others,Eduardo Castro-Nallar (mail),missing,,2017-12-10,2017.0,12.0,10.0,,,Castro-Nallar_2023_Patagonia_fjords,Illumina HiSeq 3000,,not_included,2.9942384549225,,0.0,,,,,,,South Pacific Ocean,WGS,METAGENOMIC,size fractionation,20060341,4052188882
11431,SAMN19118258,CAST23-1_SAMN19118258,2081.0,CAST23-1,PRJNA729490,not specified,not specified,42.17998 S 72.45506 W,-42.18,-72.4551,1.0,Ocean - Water,Ocean - Water,fjord,Ocean - Water,1,10.0,,,,2017-12-10 NA,"Microbial Ecology of the Comau Fjord, Northern Patagonia (42 S)",others,Eduardo Castro-Nallar (mail),missing,,2017-12-10,2017.0,12.0,10.0,,,Castro-Nallar_2023_Patagonia_fjords,Illumina HiSeq 3000,,not_included,2.9942384549225,,0.0,,,,,,,South Pacific Ocean,WGS,METAGENOMIC,size fractionation,7981203,1612203006
11432,SAMN19118259,CAST23-1_SAMN19118259,2082.0,CAST23-1,PRJNA729490,not specified,not specified,42.38078 S 72.43892 W,-42.3808,-72.4389,1.0,Ocean - Water,Ocean - Water,fjord,Ocean - Water,1,21.0,,,,2018-01-17 NA,"Microbial Ecology of the Comau Fjord, Northern Patagonia (42 S)",others,Eduardo Castro-Nallar (mail),missing,,2018-01-17,2018.0,1.0,17.0,,,Castro-Nallar_2023_Patagonia_fjords,Illumina HiSeq 3000,,not_included,2.33240349777439,,0.0,,,,,,,South Pacific Ocean,WGS,METAGENOMIC,size fractionation,22547505,4554596010
11433,SAMN19118260,CAST23-1_SAMN19118260,2083.0,CAST23-1,PRJNA729490,not specified,not specified,42.38078 S 72.43892 W,-42.3808,-72.4389,1.0,Ocean - Water,Ocean - Water,fjord,Ocean - Water,1,26.0,,,,2018-01-17 NA,"Microbial Ecology of the Comau Fjord, Northern Patagonia (42 S)",others,Eduardo Castro-Nallar (mail),missing,,2018-01-17,2018.0,1.0,17.0,,,Castro-Nallar_2023_Patagonia_fjords,Illumina HiSeq 3000,,not_included,2.33240349777439,,0.0,,,,,,,South Pacific Ocean,WGS,METAGENOMIC,size fractionation,29959856,6051890912
11434,SAMN19118261,CAST23-1_SAMN19118261,2084.0,CAST23-1,PRJNA729490,not specified,not specified,42.47733 S 72.43112 W,-42.4773,-72.4311,1.0,Ocean - Water,Ocean - Water,fjord,Ocean - Water,1,38.0,,,,2018-08-26 NA,"Microbial Ecology of the Comau Fjord, Northern Patagonia (42 S)",others,Eduardo Castro-Nallar (mail),missing,,2018-08-26,2018.0,8.0,26.0,,,Castro-Nallar_2023_Patagonia_fjords,Illumina HiSeq 3000,,not_included,4.83322115188895,,0.0,,,,,,,South Pacific Ocean,WGS,METAGENOMIC,size fractionation,24847503,5019195606
11435,SAMN19118262,CAST23-1_SAMN19118262,2085.0,CAST23-1,PRJNA729490,not specified,not specified,42.47733 S 72.43112 W,-42.4773,-72.4311,1.0,Ocean - Water,Ocean - Water,fjord,Ocean - Water,1,42.0,,,,2018-08-26 NA,"Microbial Ecology of the Comau Fjord, Northern Patagonia (42 S)",others,Eduardo Castro-Nallar (mail),missing,,2018-08-26,2018.0,8.0,26.0,,,Castro-Nallar_2023_Patagonia_fjords,Illumina HiSeq 3000,,not_included,4.83322115188895,,0.0,,,,,,,South Pacific Ocean,WGS,METAGENOMIC,size fractionation,28891349,5836052498
11436,SAMN19118263,CAST23-1_SAMN19118263,2086.0,CAST23-1,PRJNA729490,not specified,not specified,42.47294 S 72.41806 W,-42.4729,-72.4181,1.0,Ocean - Water,Ocean - Water,fjord,Ocean - Water,1,34.0,,,,2018-08-26 NA,"Microbial Ecology of the Comau Fjord, Northern Patagonia (42 S)",others,Eduardo Castro-Nallar (mail),missing,,2018-08-26,2018.0,8.0,26.0,,,Castro-Nallar_2023_Patagonia_fjords,Illumina HiSeq 3000,,not_included,4.45654952444391,,0.0,,,,,,,South Pacific Ocean,WGS,METAGENOMIC,size fractionation,21879713,4419702026
11437,SAMN19118264,CAST23-1_SAMN19118264,2087.0,CAST23-1,PRJNA729490,not specified,not specified,42.47294 S 72.41806 W,-42.4729,-72.4181,1.0,Ocean - Water,Ocean - Water,fjord,Ocean - Water,1,41.0,,,,2018-08-26 NA,"Microbial Ecology of the Comau Fjord, Northern Patagonia (42 S)",others,Eduardo Castro-Nallar (mail),missing,,2018-08-26,2018.0,8.0,26.0,,,Castro-Nallar_2023_Patagonia_fjords,Illumina HiSeq 3000,,not_included,4.45654952444391,,0.0,,,,,,,South Pacific Ocean,WGS,METAGENOMIC,size fractionation,26119997,5276239394
11438,SAMN19118265,CAST23-1_SAMN19118265,2088.0,CAST23-1,PRJNA729490,not specified,not specified,42.4731 S 72.40573 W,-42.4731,-72.4057,1.0,Ocean - Water,Ocean - Water,fjord,Ocean - Water,1,46.0,,,,2018-08-26 NA,"Microbial Ecology of the Comau Fjord, Northern Patagonia (42 S)",others,Eduardo Castro-Nallar (mail),missing,,2018-08-26,2018.0,8.0,26.0,,,Castro-Nallar_2023_Patagonia_fjords,Illumina HiSeq 3000,,not_included,4.8092225790771,,0.0,,,,,,,South Pacific Ocean,WGS,METAGENOMIC,size fractionation,28583158,5773797916
11439,SAMN19118266,CAST23-1_SAMN19118266,2089.0,CAST23-1,PRJNA729490,not specified,not specified,42.4731 S 72.40573 W,-42.4731,-72.4057,1.0,Ocean - Water,Ocean - Water,fjord,Ocean - Water,1,45.0,,,,2018-08-26 NA,"Microbial Ecology of the Comau Fjord, Northern Patagonia (42 S)",others,Eduardo Castro-Nallar (mail),missing,,2018-08-26,2018.0,8.0,26.0,,,Castro-Nallar_2023_Patagonia_fjords,Illumina HiSeq 3000,,not_included,4.8092225790771,,0.0,,,,,,,South Pacific Ocean,WGS,METAGENOMIC,size fractionation,24694447,4988278294
11440,SAMN19118267,CAST23-1_SAMN19118267,2090.0,CAST23-1,PRJNA729490,not specified,not specified,42.38636 S 72.45599 W,-42.3864,-72.456,1.0,Ocean - Water,Ocean - Water,fjord,Ocean - Water,1,27.0,,,,2018-08-22 NA,"Microbial Ecology of the Comau Fjord, Northern Patagonia (42 S)",others,Eduardo Castro-Nallar (mail),missing,,2018-08-22,2018.0,8.0,22.0,,,Castro-Nallar_2023_Patagonia_fjords,Illumina HiSeq 3000,,not_included,3.59415108847507,,0.0,,,,,,,South Pacific Ocean,WGS,METAGENOMIC,size fractionation,21746828,4392859256
11441,SAMN19118268,CAST23-1_SAMN19118268,2091.0,CAST23-1,PRJNA729490,not specified,not specified,42.38636 S 72.45599 W,-42.3864,-72.456,1.0,Ocean - Water,Ocean - Water,fjord,Ocean - Water,1,19.0,,,,2018-08-22 NA,"Microbial Ecology of the Comau Fjord, Northern Patagonia (42 S)",others,Eduardo Castro-Nallar (mail),missing,,2018-08-22,2018.0,8.0,22.0,,,Castro-Nallar_2023_Patagonia_fjords,Illumina HiSeq 3000,,not_included,3.59415108847507,,0.0,,,,,,,South Pacific Ocean,WGS,METAGENOMIC,size fractionation,18078398,3651836396
11442,SAMN19118269,CAST23-1_SAMN19118269,2092.0,CAST23-1,PRJNA729490,not specified,not specified,42.38078 S 72.43892 W,-42.3808,-72.4389,1.0,Ocean - Water,Ocean - Water,fjord,Ocean - Water,1,25.0,,,,2018-08-22 NA,"Microbial Ecology of the Comau Fjord, Northern Patagonia (42 S)",others,Eduardo Castro-Nallar (mail),missing,,2018-08-22,2018.0,8.0,22.0,,,Castro-Nallar_2023_Patagonia_fjords,Illumina HiSeq 3000,,not_included,2.33240349777439,,0.0,,,,,,,South Pacific Ocean,WGS,METAGENOMIC,size fractionation,20763960,4194319920
11443,SAMN19118270,CAST23-1_SAMN19118270,2093.0,CAST23-1,PRJNA729490,not specified,not specified,42.38078 S 72.43892 W,-42.3808,-72.4389,1.0,Ocean - Water,Ocean - Water,fjord,Ocean - Water,1,28.0,,,,2018-08-22 NA,"Microbial Ecology of the Comau Fjord, Northern Patagonia (42 S)",others,Eduardo Castro-Nallar (mail),missing,,2018-08-22,2018.0,8.0,22.0,,,Castro-Nallar_2023_Patagonia_fjords,Illumina HiSeq 3000,,not_included,2.33240349777439,,0.0,,,,,,,South Pacific Ocean,WGS,METAGENOMIC,size fractionation,21387524,4318709197
11444,SAMN19118271,CAST23-1_SAMN19118271,2094.0,CAST23-1,PRJNA729490,not specified,not specified,42.3747 S 72.43074 W,-42.3747,-72.4307,1.0,Ocean - Water,Ocean - Water,fjord,Ocean - Water,1,26.0,,,,2018-08-22 NA,"Microbial Ecology of the Comau Fjord, Northern Patagonia (42 S)",others,Eduardo Castro-Nallar (mail),missing,,2018-08-22,2018.0,8.0,22.0,,,Castro-Nallar_2023_Patagonia_fjords,Illumina HiSeq 3000,,not_included,2.1281124416045,,0.0,,,,,,,South Pacific Ocean,WGS,METAGENOMIC,size fractionation,25613083,5173842766
11445,SAMN19118272,CAST23-1_SAMN19118272,2095.0,CAST23-1,PRJNA729490,not specified,not specified,42.3747 S 72.43074 W,-42.3747,-72.4307,1.0,Ocean - Water,Ocean - Water,fjord,Ocean - Water,1,30.0,,,,2018-08-22 NA,"Microbial Ecology of the Comau Fjord, Northern Patagonia (42 S)",others,Eduardo Castro-Nallar (mail),missing,,2018-08-22,2018.0,8.0,22.0,,,Castro-Nallar_2023_Patagonia_fjords,Illumina HiSeq 3000,,not_included,2.1281124416045,,0.0,,,,,,,South Pacific Ocean,WGS,METAGENOMIC,size fractionation,25009832,5051986064
11446,SAMN19118273,CAST23-1_SAMN19118273,2096.0,CAST23-1,PRJNA729490,not specified,not specified,42.3066 S 72.51493 W,-42.3066,-72.5149,1.0,Ocean - Water,Ocean - Water,fjord,Ocean - Water,1,15.0,,,,2018-08-29 NA,"Microbial Ecology of the Comau Fjord, Northern Patagonia (42 S)",others,Eduardo Castro-Nallar (mail),missing,,2018-08-29,2018.0,8.0,29.0,,,Castro-Nallar_2023_Patagonia_fjords,Illumina HiSeq 3000,,not_included,6.29738329132594,,0.0,,,,,,,South Pacific Ocean,WGS,METAGENOMIC,size fractionation,12898673,2605531946
11447,SAMN19118274,CAST23-1_SAMN19118274,2097.0,CAST23-1,PRJNA729490,not specified,not specified,42.3066 S 72.51493 W,-42.3066,-72.5149,1.0,Ocean - Water,Ocean - Water,fjord,Ocean - Water,1,6.0,,,,2018-08-29 NA,"Microbial Ecology of the Comau Fjord, Northern Patagonia (42 S)",others,Eduardo Castro-Nallar (mail),missing,,2018-08-29,2018.0,8.0,29.0,,,Castro-Nallar_2023_Patagonia_fjords,Illumina HiSeq 3000,,not_included,6.29738329132594,,0.0,,,,,,,South Pacific Ocean,WGS,METAGENOMIC,size fractionation,8031246,1622311692
11448,SAMN19118275,CAST23-1_SAMN19118275,2098.0,CAST23-1,PRJNA729490,not specified,not specified,42.29935 S 72.493 W,-42.2994,-72.493,1.0,Ocean - Water,Ocean - Water,fjord,Ocean - Water,1,34.0,,,,2018-08-29 NA,"Microbial Ecology of the Comau Fjord, Northern Patagonia (42 S)",others,Eduardo Castro-Nallar (mail),missing,,2018-08-29,2018.0,8.0,29.0,,,Castro-Nallar_2023_Patagonia_fjords,Illumina HiSeq 3000,,not_included,6.66688232650562,,0.0,,,,,,,South Pacific Ocean,WGS,METAGENOMIC,size fractionation,18425914,3722034628
11449,SAMN19118276,CAST23-1_SAMN19118276,2099.0,CAST23-1,PRJNA729490,not specified,not specified,42.29935 S 72.493 W,-42.2994,-72.493,1.0,Ocean - Water,Ocean - Water,fjord,Ocean - Water,1,31.0,,,,2018-08-29 NA,"Microbial Ecology of the Comau Fjord, Northern Patagonia (42 S)",others,Eduardo Castro-Nallar (mail),missing,,2018-08-29,2018.0,8.0,29.0,,,Castro-Nallar_2023_Patagonia_fjords,Illumina HiSeq 3000,,not_included,6.66688232650562,,0.0,,,,,,,South Pacific Ocean,WGS,METAGENOMIC,size fractionation,22623644,4569976088
11450,SAMN19118277,CAST23-1_SAMN19118277,2100.0,CAST23-1,PRJNA729490,not specified,not specified,42.26195 S 72.43245 W,-42.262,-72.4325,1.0,Ocean - Water,Ocean - Water,fjord,Ocean - Water,1,22.0,,,,2018-08-29 NA,"Microbial Ecology of the Comau Fjord, Northern Patagonia (42 S)",others,Eduardo Castro-Nallar (mail),missing,,2018-08-29,2018.0,8.0,29.0,,,Castro-Nallar_2023_Patagonia_fjords,Illumina HiSeq 3000,,not_included,6.56924425780127,,0.0,,,,,,,South Pacific Ocean,WGS,METAGENOMIC,size fractionation,15350535,3100808070
11451,SAMN19118278,CAST23-1_SAMN19118278,2101.0,CAST23-1,PRJNA729490,not specified,not specified,42.26195 S 72.43245 W,-42.262,-72.4325,1.0,Ocean - Water,Ocean - Water,fjord,Ocean - Water,1,13.0,,,,2018-08-29 NA,"Microbial Ecology of the Comau Fjord, Northern Patagonia (42 S)",others,Eduardo Castro-Nallar (mail),missing,,2018-08-29,2018.0,8.0,29.0,,,Castro-Nallar_2023_Patagonia_fjords,Illumina HiSeq 3000,,not_included,6.56924425780127,,0.0,,,,,,,South Pacific Ocean,WGS,METAGENOMIC,size fractionation,12105136,2445237472
11452,SAMN19118279,CAST23-1_SAMN19118279,2102.0,CAST23-1,PRJNA729490,not specified,not specified,42.20583 S 72.54705 W,-42.2058,-72.5471,1.0,Ocean - Water,Ocean - Water,fjord,Ocean - Water,1,14.0,,,,2018-08-24 NA,"Microbial Ecology of the Comau Fjord, Northern Patagonia (42 S)",others,Eduardo Castro-Nallar (mail),missing,,2018-08-24,2018.0,8.0,24.0,,,Castro-Nallar_2023_Patagonia_fjords,Illumina HiSeq 3000,,not_included,5.56280561864512,,0.0,,,,,,,South Pacific Ocean,WGS,METAGENOMIC,size fractionation,10303293,2081265186
11453,SAMN19118280,CAST23-1_SAMN19118280,2103.0,CAST23-1,PRJNA729490,not specified,not specified,42.20583 S 72.54705 W,-42.2058,-72.5471,1.0,Ocean - Water,Ocean - Water,fjord,Ocean - Water,1,30.0,,,,2018-08-24 NA,"Microbial Ecology of the Comau Fjord, Northern Patagonia (42 S)",others,Eduardo Castro-Nallar (mail),missing,,2018-08-24,2018.0,8.0,24.0,,,Castro-Nallar_2023_Patagonia_fjords,Illumina HiSeq 3000,,not_included,5.56280561864512,,0.0,,,,,,,South Pacific Ocean,WGS,METAGENOMIC,size fractionation,13902030,2808210060
11454,SAMN19118281,CAST23-1_SAMN19118281,2104.0,CAST23-1,PRJNA729490,not specified,not specified,42.20202 S 72.49854 W,-42.202,-72.4985,1.0,Ocean - Water,Ocean - Water,fjord,Ocean - Water,1,38.0,,,,2018-08-24 NA,"Microbial Ecology of the Comau Fjord, Northern Patagonia (42 S)",others,Eduardo Castro-Nallar (mail),missing,,2018-08-24,2018.0,8.0,24.0,,,Castro-Nallar_2023_Patagonia_fjords,Illumina HiSeq 3000,,not_included,3.20773619329703,,0.0,,,,,,,South Pacific Ocean,WGS,METAGENOMIC,size fractionation,25584677,5168104754
11455,SAMN19118282,CAST23-1_SAMN19118282,2105.0,CAST23-1,PRJNA729490,not specified,not specified,42.20202 S 72.49854 W,-42.202,-72.4985,1.0,Ocean - Water,Ocean - Water,fjord,Ocean - Water,1,42.0,,,,2018-08-24 NA,"Microbial Ecology of the Comau Fjord, Northern Patagonia (42 S)",others,Eduardo Castro-Nallar (mail),missing,,2018-08-24,2018.0,8.0,24.0,,,Castro-Nallar_2023_Patagonia_fjords,Illumina HiSeq 3000,,not_included,3.20773619329703,,0.0,,,,,,,South Pacific Ocean,WGS,METAGENOMIC,size fractionation,24958271,5041570742
11456,SAMN19118283,CAST23-1_SAMN19118283,2106.0,CAST23-1,PRJNA729490,not specified,not specified,42.17998 S 72.45506 W,-42.18,-72.4551,1.0,Ocean - Water,Ocean - Water,fjord,Ocean - Water,1,40.0,,,,2018-08-24 NA,"Microbial Ecology of the Comau Fjord, Northern Patagonia (42 S)",others,Eduardo Castro-Nallar (mail),missing,,2018-08-24,2018.0,8.0,24.0,,,Castro-Nallar_2023_Patagonia_fjords,Illumina HiSeq 3000,,not_included,2.9942384549225,,0.0,,,,,,,South Pacific Ocean,WGS,METAGENOMIC,size fractionation,22826637,4610980674
11457,SAMN19118284,CAST23-1_SAMN19118284,2107.0,CAST23-1,PRJNA729490,not specified,not specified,42.17998 S 72.45506 W,-42.18,-72.4551,1.0,Ocean - Water,Ocean - Water,fjord,Ocean - Water,1,22.0,,,,2018-08-24 NA,"Microbial Ecology of the Comau Fjord, Northern Patagonia (42 S)",others,Eduardo Castro-Nallar (mail),missing,,2018-08-24,2018.0,8.0,24.0,,,Castro-Nallar_2023_Patagonia_fjords,Illumina HiSeq 3000,,not_included,2.9942384549225,,0.0,,,,,,,South Pacific Ocean,WGS,METAGENOMIC,size fractionation,14934362,3016741124
11458,SAMN19118285,CAST23-1_SAMN19118285,2108.0,CAST23-1,PRJNA729490,not specified,not specified,42.47733 S 72.43112 W,-42.4773,-72.4311,1.0,Ocean - Water,Ocean - Water,fjord,Ocean - Water,1,86.0,,,,2019-03-28 NA,"Microbial Ecology of the Comau Fjord, Northern Patagonia (42 S)",others,Eduardo Castro-Nallar (mail),missing,,2019-03-28,2019.0,3.0,28.0,,,Castro-Nallar_2023_Patagonia_fjords,Illumina NovaSeq 6000,,not_included,4.83322115188895,,0.0,,,,,,,South Pacific Ocean,WGS,METAGENOMIC,size fractionation,50294676,14167939131
11459,SAMN19118286,CAST23-1_SAMN19118286,2109.0,CAST23-1,PRJNA729490,not specified,not specified,42.47733 S 72.43112 W,-42.4773,-72.4311,1.0,Ocean - Water,Ocean - Water,fjord,Ocean - Water,1,48.0,,,,2019-03-28 NA,"Microbial Ecology of the Comau Fjord, Northern Patagonia (42 S)",others,Eduardo Castro-Nallar (mail),missing,,2019-03-28,2019.0,3.0,28.0,,,Castro-Nallar_2023_Patagonia_fjords,Illumina NovaSeq 6000,,not_included,4.83322115188895,,0.0,,,,,,,South Pacific Ocean,WGS,METAGENOMIC,size fractionation,38147556,9792955335
11460,SAMN19118287,CAST23-1_SAMN19118287,2110.0,CAST23-1,PRJNA729490,not specified,not specified,42.47294 S 72.41806 W,-42.4729,-72.4181,1.0,Ocean - Water,Ocean - Water,fjord,Ocean - Water,1,85.0,,,,2019-03-28 NA,"Microbial Ecology of the Comau Fjord, Northern Patagonia (42 S)",others,Eduardo Castro-Nallar (mail),missing,,2019-03-28,2019.0,3.0,28.0,,,Castro-Nallar_2023_Patagonia_fjords,Illumina NovaSeq 6000,,not_included,4.45654952444391,,0.0,,,,,,,South Pacific Ocean,WGS,METAGENOMIC,size fractionation,54842092,15415590360
11461,SAMN19118288,CAST23-1_SAMN19118288,2111.0,CAST23-1,PRJNA729490,not specified,not specified,42.47294 S 72.41806 W,-42.4729,-72.4181,1.0,Ocean - Water,Ocean - Water,fjord,Ocean - Water,1,24.0,,,,2019-03-28 NA,"Microbial Ecology of the Comau Fjord, Northern Patagonia (42 S)",others,Eduardo Castro-Nallar (mail),missing,,2019-03-28,2019.0,3.0,28.0,,,Castro-Nallar_2023_Patagonia_fjords,Illumina NovaSeq 6000,,not_included,4.45654952444391,,0.0,,,,,,,South Pacific Ocean,WGS,METAGENOMIC,size fractionation,15133629,4218893320
11462,SAMN19118289,CAST23-1_SAMN19118289,2112.0,CAST23-1,PRJNA729490,not specified,not specified,42.4731 S 72.40573 W,-42.4731,-72.4057,1.0,Ocean - Water,Ocean - Water,fjord,Ocean - Water,1,19.0,,,,2019-03-28 NA,"Microbial Ecology of the Comau Fjord, Northern Patagonia (42 S)",others,Eduardo Castro-Nallar (mail),missing,,2019-03-28,2019.0,3.0,28.0,,,Castro-Nallar_2023_Patagonia_fjords,Illumina NovaSeq 6000,,not_included,4.8092225790771,,0.0,,,,,,,South Pacific Ocean,WGS,METAGENOMIC,size fractionation,30210279,8429022065
11463,SAMN19118290,CAST23-1_SAMN19118290,2113.0,CAST23-1,PRJNA729490,not specified,not specified,42.4731 S 72.40573 W,-42.4731,-72.4057,1.0,Ocean - Water,Ocean - Water,fjord,Ocean - Water,1,59.0,,,,2019-03-28 NA,"Microbial Ecology of the Comau Fjord, Northern Patagonia (42 S)",others,Eduardo Castro-Nallar (mail),missing,,2019-03-28,2019.0,3.0,28.0,,,Castro-Nallar_2023_Patagonia_fjords,Illumina NovaSeq 6000,,not_included,4.8092225790771,,0.0,,,,,,,South Pacific Ocean,WGS,METAGENOMIC,size fractionation,29824002,8542696959
11464,SAMN19118291,CAST23-1_SAMN19118291,2114.0,CAST23-1,PRJNA729490,not specified,not specified,42.38636 S 72.45599 W,-42.3864,-72.456,1.0,Ocean - Water,Ocean - Water,fjord,Ocean - Water,1,53.0,,,,2019-04-02 NA,"Microbial Ecology of the Comau Fjord, Northern Patagonia (42 S)",others,Eduardo Castro-Nallar (mail),missing,,2019-04-02,2019.0,4.0,2.0,,,Castro-Nallar_2023_Patagonia_fjords,Illumina NovaSeq 6000,,not_included,3.59415108847507,,0.0,,,,,,,South Pacific Ocean,WGS,METAGENOMIC,size fractionation,27179094,7670894408
